"id";"afternoonTemperature";"date";"eveningTemperature";"morningTemperature";"nightTemperature"
2926;7.25;"2018-01-30";3.42;1.92;2.58
2927;7.92;"2018-02-03";7.25;5.58;4.08
2928;4.25;"2018-02-07";3.83;2.5;0.17
2929;3.67;"2018-02-11";2.83;1.75;1.5
2930;3.25;"2018-02-15";3.75;2.0;1.92
2931;0.42;"2018-01-19";-1.82;-0.5;-0.15
2932;-6.14;"2018-01-23";-7.42;-7.0;-6.22
2933;-2.58;"2018-01-27";-3.75;-2.0;-2.67
2934;8.75;"2018-02-02";2.92;2.75;1.17
2935;0.42;"2018-02-06";-0.5;0.25;-0.5
2936;2.83;"2018-02-10";1.83;0.58;0.42
2937;1.83;"2018-02-14";1.17;1.25;1.0
2938;3.08;"2018-02-18";1.0;-0.33;-2.75
2939;0.0;"2018-02-23";0.0;-1.5;-2.0
2940;-8.42;"2018-02-28";-9.33;-11.0;-15.25
2941;4.25;"2018-01-29";2.42;0.58;-1.5
2942;7.0;"2018-02-01";5.17;4.83;-0.33
2943;1.42;"2018-02-05";-2.08;0.58;1.5
2944;2.83;"2018-02-09";0.83;1.58;2.17
2945;1.92;"2018-02-12";0.92;1.75;1.58
2946;4.83;"2018-02-17";1.08;2.67;3.0
2947;1.65;"2018-02-20";1.0;-1.33;-3.5
2948;-1.92;"2018-02-24";-3.83;-1.0;-1.25
2949;-7.67;"2018-02-27";-10.83;-8.58;-7.42
2950;-1.67;"2018-03-03";-4.58;1.92;3.17
2951;0.92;"2018-02-13";1.0;0.0;0.42
2952;3.0;"2018-02-16";3.0;2.5;2.64
2953;0.71;"2018-02-21";0.08;-0.56;-0.2
2954;-8.5;"2018-02-25";-10.58;-8.5;-4.92
2955;-8.42;"2018-03-01";-11.58;-11.0;-10.92
2956;1.75;"2018-03-06";1.58;-0.42;-0.83
2957;5.82;"2018-03-10";1.83;2.5;1.62
2958;7.58;"2018-03-14";5.08;5.67;5.92
2959;16.0;"2018-03-17";5.5;11.27;6.08
2960;-2.25;"2018-03-20";-3.67;-3.25;-4.17
2961;2.25;"2018-02-19";-1.83;0.58;-0.08
2962;0.0;"2018-02-22";-1.17;-0.56;-1.4
2963;-8.25;"2018-02-26";-7.5;-11.92;-12.83
2964;1.75;"2018-03-02";2.58;-2.17;-11.33
2965;1.27;"2018-03-05";-2.0;-5.33;-7.23
2966;4.17;"2018-03-09";4.0;2.33;-1.67
2967;3.58;"2018-03-13";5.2;2.82;3.2
2968;7.36;"2018-03-16";5.33;6.25;5.23
2969;-0.58;"2018-03-21";-1.92;-4.25;-4.92
2970;1.0;"2018-03-24";-2.17;-0.5;-1.17
2971;-4.0;"2018-03-04";-5.67;-7.08;-6.67
2972;5.75;"2018-03-07";3.08;3.92;2.33
2973;4.67;"2018-03-11";4.67;2.58;1.67
2974;10.25;"2018-03-15";6.0;5.92;3.92
2975;-4.42;"2018-03-19";-4.58;-6.75;-6.42
2976;-0.75;"2018-03-23";-0.75;-0.91;-0.69
2977;4.92;"2018-03-25";0.25;-1.92;-4.75
2978;7.0;"2018-03-28";5.25;5.25;2.42
2979;11.33;"2018-04-02";8.25;8.25;7.25
2980;16.64;"2018-04-06";13.33;9.58;7.92
2981;7.36;"2018-03-08";2.33;1.33;0.23
2982;5.75;"2018-03-12";5.09;3.58;2.69
2983;-4.0;"2018-03-18";-4.36;-2.42;-1.0
2984;-0.08;"2018-03-22";-1.08;-3.8;-3.43
2985;4.14;"2018-03-26";5.58;0.78;1.05
2986;6.5;"2018-03-30";6.08;3.67;3.17
2987;12.67;"2018-04-03";8.17;5.0;4.25
2988;19.75;"2018-04-07";16.67;11.33;8.92
2989;17.42;"2018-04-11";12.17;9.08;4.92
2990;15.0;"2018-04-15";11.25;13.5;10.58
2991;10.33;"2018-03-29";5.67;4.92;3.92
2992;11.33;"2018-04-01";8.67;8.75;7.0
2993;10.83;"2018-04-04";7.08;8.08;5.5
2994;18.5;"2018-04-08";14.67;11.83;10.92
2995;18.77;"2018-04-12";14.73;13.92;9.75
2996;13.58;"2018-04-16";9.33;11.0;9.33
2997;17.83;"2018-04-20";14.08;12.33;11.36
2998;17.75;"2018-04-24";14.67;15.58;10.75
2999;17.83;"2018-04-28";12.67;13.5;9.67
3000;24.58;"2018-05-02";21.0;17.42;10.23
3001;7.75;"2018-03-27";5.0;3.75;5.25
3002;9.33;"2018-03-31";7.08;7.33;6.0
3003;10.67;"2018-04-05";8.5;8.0;5.75
3004;11.83;"2018-04-10";8.67;7.0;7.0
3005;20.5;"2018-04-14";15.0;14.92;10.25
3006;20.5;"2018-04-18";15.5;14.0;9.0
3007;22.25;"2018-04-22";16.58;17.0;13.58
3008;25.17;"2018-04-26";16.08;18.58;12.58
3009;21.17;"2018-04-30";15.75;16.17;9.92
3010;29.42;"2018-05-05";23.42;23.33;15.92
3011;17.92;"2018-04-09";11.67;11.92;9.5
3012;19.33;"2018-04-13";15.42;14.17;11.75
3013;17.5;"2018-04-17";11.75;12.0;7.25
3014;19.67;"2018-04-21";15.25;13.58;8.67
3015;22.17;"2018-04-25";16.25;17.58;14.17
3016;19.92;"2018-04-29";15.25;15.33;9.67
3017;24.25;"2018-05-03";19.42;19.33;14.33
3018;23.75;"2018-05-07";18.0;18.67;18.79
3019;19.33;"2018-05-11";15.92;15.92;16.92
3020;19.67;"2018-05-15";14.83;16.17;10.08
3021;20.17;"2018-04-19";17.75;12.67;9.25
3022;20.33;"2018-04-23";12.92;13.67;8.42
3023;18.42;"2018-04-27";14.92;14.33;13.08
3024;22.58;"2018-05-01";15.75;16.92;11.0
3025;26.75;"2018-05-04";22.33;20.5;14.67
3026;20.08;"2018-05-08";18.17;17.08;17.17
3027;16.42;"2018-05-13";13.58;13.25;12.58
3028;17.33;"2018-05-17";15.58;16.75;15.58
3029;21.25;"2018-05-21";17.08;16.58;15.17
3030;28.42;"2018-05-25";25.67;22.58;17.75
3031;28.67;"2018-05-06";22.92;21.42;15.75
3032;23.33;"2018-05-10";20.33;17.42;16.08
3033;17.75;"2018-05-14";13.67;14.25;11.58
3034;22.08;"2018-05-18";19.17;17.67;13.42
3035;22.5;"2018-05-22";18.08;17.58;11.67
3036;22.0;"2018-05-26";18.83;21.0;20.67
3037;26.67;"2018-05-29";23.91;21.0;16.38
3038;21.42;"2018-06-02";16.75;19.33;16.58
3039;28.42;"2018-06-06";23.67;22.83;15.58
3040;22.42;"2018-06-09";19.5;18.83;17.33
3041;20.25;"2018-05-09";18.0;16.92;16.25
3042;19.92;"2018-05-12";17.17;14.58;9.75
3043;18.67;"2018-05-16";16.75;17.42;13.92
3044;21.27;"2018-05-19";18.0;17.75;14.54
3045;27.08;"2018-05-23";22.67;20.75;13.75
3046;23.17;"2018-05-27";20.67;18.0;17.25
3047;29.08;"2018-05-31";24.5;21.92;14.75
3048;21.67;"2018-06-04";19.75;21.67;16.83
3049;23.5;"2018-06-08";19.25;21.42;15.33
3050;26.08;"2018-06-11";22.17;22.92;18.08
3051;22.67;"2018-05-20";17.08;18.67;15.67
3052;26.17;"2018-05-24";21.09;21.08;16.31
3053;24.75;"2018-05-28";21.4;17.5;15.05
3054;24.08;"2018-06-01";20.0;20.83;22.0
3055;23.17;"2018-06-05";19.42;20.83;16.33
3056;27.5;"2018-06-10";22.75;21.08;15.0
3057;27.67;"2018-06-13";23.0;24.17;20.67
3058;26.0;"2018-06-16";24.33;25.75;22.33
3059;29.67;"2018-06-21";25.83;26.0;23.25
3060;22.58;"2018-06-24";20.67;15.67;11.5
3061;25.0;"2018-05-30";21.5;19.58;15.5
3062;22.08;"2018-06-03";19.33;18.75;12.67
3063;22.92;"2018-06-07";18.92;19.0;16.83
3064;26.17;"2018-06-12";23.0;22.75;20.33
3065;31.58;"2018-06-15";27.92;24.25;18.25
3066;30.83;"2018-06-19";28.25;24.5;19.92
3067;21.5;"2018-06-23";16.58;21.67;20.58
3068;23.25;"2018-06-27";22.67;23.25;22.58
3069;23.08;"2018-07-01";20.08;17.5;16.75
3070;27.83;"2018-07-05";24.08;23.75;18.5
3071;27.73;"2018-06-14";23.92;24.58;18.92
3072;29.5;"2018-06-18";25.33;23.83;21.33
3073;29.75;"2018-06-22";25.5;26.83;19.67
3074;27.08;"2018-06-26";25.75;21.92;17.33
3075;24.75;"2018-06-30";20.17;22.33;18.75
3076;25.67;"2018-07-04";22.17;21.42;15.58
3077;28.5;"2018-07-07";24.92;25.42;19.5
3078;28.92;"2018-07-11";27.58;22.58;19.67
3079;26.5;"2018-07-15";24.42;21.92;20.33
3080;27.08;"2018-07-19";24.08;21.67;17.17
3081;24.33;"2018-06-17";23.33;21.83;20.75
3082;31.58;"2018-06-20";29.08;26.42;22.25
3083;24.83;"2018-06-25";21.83;20.42;14.5
3084;29.17;"2018-06-28";24.7;23.25;19.79
3085;22.67;"2018-07-02";20.25;19.08;15.08
3086;28.08;"2018-07-06";24.92;24.67;19.67
3087;28.25;"2018-07-09";25.08;24.17;21.33
3088;28.0;"2018-07-13";24.75;26.67;22.25
3089;27.33;"2018-07-17";22.58;21.42;19.5
3090;29.58;"2018-07-21";26.75;23.75;21.42
3091;25.08;"2018-06-29";19.17;23.75;20.83
3092;21.5;"2018-07-03";21.25;21.0;17.58
3093;28.67;"2018-07-08";25.83;23.33;20.42
3094;29.83;"2018-07-12";27.67;24.67;22.0
3095;26.83;"2018-07-16";24.33;20.83;18.33
3096;30.42;"2018-07-20";27.0;23.92;21.33
3097;27.83;"2018-07-24";24.67;24.42;21.17
3098;27.42;"2018-07-28";23.92;25.08;22.08
3099;30.58;"2018-08-01";27.33;25.67;26.0
3100;30.67;"2018-08-05";26.58;25.83;20.58
3101;30.33;"2018-07-10";25.0;25.0;20.0
3102;29.17;"2018-07-14";26.0;24.08;21.83
3103;24.5;"2018-07-18";18.5;23.83;18.75
3104;27.42;"2018-07-22";24.25;24.0;20.33
3105;26.5;"2018-07-25";23.75;24.42;22.33
3106;28.75;"2018-07-29";25.83;24.75;22.08
3107;31.0;"2018-08-02";29.27;23.92;22.15
3108;31.67;"2018-08-06";28.25;26.92;21.42
3109;27.92;"2018-08-09";24.5;22.67;22.0
3110;30.2;"2018-08-13";25.83;24.17;19.79
3111;28.75;"2018-07-23";25.58;24.58;19.75
3112;25.67;"2018-07-27";24.75;22.33;21.25
3113;31.13;"2018-07-30";26.83;26.08;22.81
3114;30.58;"2018-08-03";25.82;24.17;23.0
3115;31.33;"2018-08-07";28.08;25.42;22.92
3116;27.92;"2018-08-11";22.92;23.08;19.0
3117;30.5;"2018-08-14";24.17;24.42;19.75
3118;29.92;"2018-08-19";25.08;24.92;23.67
3119;29.91;"2018-08-22";26.6;25.0;21.6
3120;31.42;"2018-08-27";26.25;26.17;21.75
3121;26.0;"2018-07-26";22.75;21.92;21.92
3122;31.58;"2018-07-31";28.08;26.5;24.5
3123;31.33;"2018-08-04";27.17;25.58;22.92
3124;29.58;"2018-08-08";26.92;23.58;21.25
3125;29.25;"2018-08-12";24.0;23.08;17.42
3126;34.5;"2018-08-16";29.33;27.5;21.92
3127;28.67;"2018-08-20";23.75;24.5;20.42
3128;27.83;"2018-08-24";23.67;22.75;21.33
3129;32.92;"2018-08-28";26.08;25.0;19.67
3130;34.0;"2018-09-01";29.67;24.55;24.0
3131;27.67;"2018-08-10";24.08;23.08;19.83
3132;32.17;"2018-08-15";27.33;25.0;18.75
3133;33.75;"2018-08-18";26.83;26.42;22.25
3134;27.25;"2018-08-23";23.83;22.17;22.42
3135;29.25;"2018-08-26";24.75;25.0;20.58
3136;31.58;"2018-08-30";27.42;21.83;20.92
3137;30.75;"2018-09-03";24.75;23.42;22.33
3138;20.33;"2018-09-09";18.0;15.83;15.08
3139;25.67;"2018-09-13";21.25;19.42;15.67
3140;20.75;"2018-09-17";16.33;15.5;14.75
3141;34.33;"2018-08-17";28.5;26.75;23.5
3142;29.33;"2018-08-21";24.67;22.56;18.53
3143;27.67;"2018-08-25";22.75;22.83;18.33
3144;32.08;"2018-08-29";27.42;23.5;19.5
3145;32.0;"2018-09-02";27.08;24.5;24.0
3146;17.33;"2018-09-08";17.0;16.0;15.83
3147;18.92;"2018-09-11";17.0;16.83;15.0
3148;23.33;"2018-09-15";20.17;19.5;18.92
3149;23.58;"2018-09-19";17.42;17.0;13.08
3150;16.08;"2018-09-23";13.08;13.58;17.08
3151;33.17;"2018-08-31";28.58;23.42;21.58
3152;27.67;"2018-09-04";23.58;23.08;19.92
3153;21.92;"2018-09-06";18.75;19.67;18.25
3154;16.33;"2018-09-10";15.75;15.25;16.0
3155;21.67;"2018-09-14";20.33;19.75;18.92
3156;21.83;"2018-09-18";16.67;16.0;11.92
3157;28.33;"2018-09-21";20.08;19.67;14.33
3158;12.58;"2018-09-25";9.58;9.67;9.92
3159;18.0;"2018-09-28";13.67;13.92;12.58
3160;17.92;"2018-10-03";12.33;13.75;15.33
3161;24.42;"2018-09-05";18.17;22.08;21.33
3162;20.0;"2018-09-07";16.33;18.17;18.38
3163;23.17;"2018-09-12";19.5;18.67;17.0
3164;22.08;"2018-09-16";18.0;17.92;16.67
3165;25.64;"2018-09-20";18.67;18.0;13.31
3166;22.0;"2018-09-24";12.17;19.0;12.83
3167;18.92;"2018-09-29";12.92;14.08;10.83
3168;21.42;"2018-10-02";16.75;16.42;16.17
3169;16.83;"2018-10-06";14.0;11.42;6.0
3170;18.0;"2018-10-10";15.75;8.5;8.92
3171;26.5;"2018-09-22";19.75;20.08;15.17
3172;11.92;"2018-09-26";7.67;7.5;5.83
3173;15.58;"2018-09-30";13.25;11.5;10.92
3174;15.0;"2018-10-04";10.17;10.75;9.25
3175;18.67;"2018-10-08";12.17;10.42;6.58
3176;19.33;"2018-10-12";16.42;12.0;11.5
3177;22.17;"2018-10-16";16.17;14.25;10.67
3178;20.5;"2018-10-20";14.58;12.67;10.0
3179;12.58;"2018-10-24";8.33;11.0;12.67
3180;17.67;"2018-10-28";15.0;16.42;13.79
3181;15.17;"2018-09-27";13.33;7.17;3.17
3182;17.83;"2018-10-01";16.67;12.33;11.83
3183;15.58;"2018-10-05";10.42;8.08;6.42
3184;20.42;"2018-10-09";14.75;12.25;7.83
3185;18.08;"2018-10-13";14.08;12.0;11.83
3186;21.83;"2018-10-17";17.83;16.0;14.39
3187;17.42;"2018-10-21";13.92;12.0;12.67
3188;8.5;"2018-10-25";3.92;6.58;5.33
3189;16.5;"2018-10-30";15.0;15.58;14.42
3190;11.75;"2018-11-02";11.42;11.67;12.17
3191;16.83;"2018-10-07";10.25;13.75;11.75
3192;20.25;"2018-10-11";15.42;12.67;12.0
3193;20.08;"2018-10-15";14.42;11.58;10.58
3194;19.25;"2018-10-18";13.58;14.25;14.17
3195;16.33;"2018-10-22";10.83;11.92;11.33
3196;13.0;"2018-10-26";6.42;8.67;6.0
3197;17.67;"2018-10-29";15.0;16.42;15.0
3198;12.67;"2018-11-01";11.58;13.0;12.67
3199;13.33;"2018-11-05";11.25;9.5;7.33
3200;5.83;"2018-11-12";4.17;7.0;6.92
3201;19.92;"2018-10-14";15.42;10.83;9.42
3202;18.58;"2018-10-19";13.58;11.75;10.75
3203;15.5;"2018-10-23";12.67;7.83;7.83
3204;17.83;"2018-10-27";14.75;13.33;7.83
3205;14.75;"2018-10-31";13.5;14.58;15.0
3206;12.25;"2018-11-04";8.42;10.92;9.25
3207;9.42;"2018-11-06";6.58;9.08;10.83
3208;11.0;"2018-11-09";3.75;6.08;3.75
3209;1.92;"2018-11-14";0.08;0.42;0.33
3210;1.0;"2018-11-17";0.83;0.17;0.0
3211;11.42;"2018-11-03";9.58;10.92;10.83
3212;10.5;"2018-11-08";4.83;7.0;5.67
3213;6.42;"2018-11-11";6.08;7.17;8.92
3214;2.58;"2018-11-15";3.0;0.42;0.0
3215;4.5;"2018-11-19";6.25;5.0;3.67
3216;-2.92;"2018-11-23";-3.25;-4.0;-3.08
3217;3.42;"2018-11-27";0.58;4.08;6.92
3218;-2.92;"2018-11-29";-3.92;-4.25;-5.25
3219;3.08;"2018-12-03";3.58;-3.08;0.58
3220;2.75;"2018-12-06";0.67;2.08;2.0
3221;9.83;"2018-11-07";5.75;7.0;7.58
3222;10.75;"2018-11-10";9.08;5.92;2.83
3223;0.83;"2018-11-13";0.58;0.08;1.58
3224;2.58;"2018-11-18";0.08;0.83;0.67
3225;1.42;"2018-11-21";1.17;1.92;1.25
3226;8.17;"2018-11-25";4.33;4.33;-0.25
3227;-4.58;"2018-12-01";-10.83;-4.0;-4.0
3228;1.08;"2018-12-05";2.0;0.42;1.0
3229;4.67;"2018-12-09";2.92;5.33;6.42
3230;0.75;"2018-12-13";0.33;0.0;0.33
3231;0.5;"2018-11-16";0.0;0.17;1.33
3232;1.92;"2018-11-20";1.0;1.08;2.5
3233;2.75;"2018-11-24";0.5;-0.58;-3.0
3234;-2.08;"2018-11-28";-3.33;-3.17;-1.58
3235;-0.08;"2018-12-02";1.08;-8.83;-12.33
3236;0.0;"2018-12-07";-2.92;-1.58;-0.67
3237;2.08;"2018-12-10";0.58;3.0;2.67
3238;1.0;"2018-12-14";-0.58;-0.25;-0.25
3239;-3.58;"2018-12-19";-4.0;-3.58;-3.92
3240;5.08;"2018-12-23";1.17;3.75;1.92
3241;-0.58;"2018-11-22";-3.0;-1.0;-0.75
3242;10.25;"2018-11-26";9.92;9.75;6.75
3243;-3.08;"2018-11-30";-4.33;-5.25;-6.58
3244;6.75;"2018-12-04";2.75;4.33;5.17
3245;6.92;"2018-12-08";6.83;4.17;-3.25
3246;2.08;"2018-12-12";-0.83;0.58;0.25
3247;1.17;"2018-12-16";0.33;1.0;0.25
3248;-1.17;"2018-12-21";-3.0;0.5;1.17
3249;0.0;"2018-12-25";-1.33;-0.08;1.42
3250;4.33;"2018-12-29";3.08;3.5;2.33
3251;1.75;"2018-12-11";1.92;-0.42;-1.0
3252;0.33;"2018-12-15";0.0;-1.67;-4.0
3253;-0.83;"2018-12-17";-1.0;0.0;-0.33
3254;-0.58;"2018-12-20";-0.5;-1.75;-3.58
3255;4.92;"2018-12-24";3.75;1.17;-2.33
3256;3.75;"2018-12-27";2.08;2.75;2.0
3257;0.67;"2018-12-31";-0.25;-0.08;0.0
3258;1.33;"2019-01-02";0.08;-0.17;0.33
3259;-0.42;"2019-01-06";-1.58;-5.08;-6.25
3260;-0.92;"2019-01-09";-5.0;-6.33;-11.67
3261;-2.08;"2018-12-18";-3.08;-1.83;-1.0
3262;1.08;"2018-12-22";-0.54;-0.75;-2.0
3263;4.92;"2018-12-28";4.42;2.5;1.08
3264;-1.0;"2019-01-04";-2.0;-2.58;-2.83
3265;-3.5;"2019-01-07";-5.25;-3.58;-6.58
3266;-0.75;"2019-01-11";-4.17;1.0;1.0
3267;-1.0;"2019-01-15";-4.67;-0.17;0.67
3268;0.83;"2019-01-19";-3.08;1.33;-0.17
3269;5.08;"2019-01-23";3.33;3.75;-1.17
3270;4.25;"2019-01-28";5.25;1.92;-6.25
3271;1.67;"2018-12-26";1.75;-0.67;-1.75
3272;0.17;"2018-12-30";0.0;0.17;1.25
3273;2.25;"2019-01-03";-2.58;-0.83;-2.5
3274;-7.0;"2019-01-08";-9.42;-7.33;-6.75
3275;-1.58;"2019-01-12";-1.67;-4.17;-6.17
3276;3.67;"2019-01-14";1.75;0.25;-0.58
3277;6.67;"2019-01-18";1.5;1.83;2.33
3278;-3.0;"2019-01-22";-2.08;-5.75;-4.67
3279;-0.67;"2019-01-26";-0.75;-2.08;-2.33
3280;7.5;"2019-01-29";6.08;6.83;6.0
3281;0.92;"2019-01-01";1.75;-0.33;-1.58
3282;-1.0;"2019-01-05";-3.92;-2.42;-2.83
3283;2.0;"2019-01-10";1.33;3.0;-1.0
3284;1.67;"2019-01-13";-1.42;-0.33;-1.67
3285;2.08;"2019-01-17";3.42;-5.0;-6.92
3286;-1.5;"2019-01-21";-3.0;-0.08;4.67
3287;-1.5;"2019-01-25";-2.33;-2.92;-3.5
3288;6.5;"2019-01-30";4.33;7.0;6.0
3289;8.33;"2019-02-03";6.42;7.75;6.0
3290;0.92;"2019-02-09";0.17;-0.67;-1.0
3291;0.17;"2019-01-16";-2.0;-4.17;-6.25
3292;0.5;"2019-01-20";3.5;0.25;-2.5
3293;-0.42;"2019-01-24";-1.5;1.5;2.42
3294;-4.0;"2019-01-27";-8.75;-4.08;-1.75
3295;4.42;"2019-01-31";4.83;2.83;2.25
3296;4.67;"2019-02-02";4.33;3.33;2.58
3297;2.25;"2019-02-06";2.33;1.0;2.17
3298;2.17;"2019-02-10";0.92;0.58;-0.08
3299;3.67;"2019-02-14";2.42;0.92;-1.92
3300;9.83;"2019-02-18";4.0;5.75;4.25
3301;4.67;"2019-02-01";3.17;4.5;4.58
3302;4.5;"2019-02-05";3.67;4.83;6.5
3303;0.0;"2019-02-08";0.0;0.42;0.67
3304;6.42;"2019-02-12";2.67;7.18;5.85
3305;5.58;"2019-02-16";2.42;2.92;2.75
3306;6.25;"2019-02-20";3.92;5.42;3.25
3307;-1.83;"2019-02-24";-4.58;-6.83;-6.92
3308;4.17;"2019-02-27";2.25;2.92;1.92
3309;4.5;"2019-03-03";0.17;-1.33;-6.17
3310;11.17;"2019-03-06";4.0;7.5;4.0
3311;9.25;"2019-02-04";6.42;7.5;6.08
3312;2.67;"2019-02-07";0.5;0.5;-0.5
3313;6.0;"2019-02-11";6.0;4.67;1.75
3314;5.33;"2019-02-15";2.92;2.25;1.92
3315;4.42;"2019-02-19";2.67;2.33;0.0
3316;-4.08;"2019-02-23";-4.17;-7.27;-7.62
3317;12.25;"2019-02-28";9.33;3.08;0.08
3318;10.25;"2019-03-04";5.33;4.42;0.33
3319;10.08;"2019-03-08";8.0;8.42;5.75
3320;6.33;"2019-03-12";2.67;3.75;6.17
3321;3.75;"2019-02-13";-1.83;1.42;0.75
3322;13.5;"2019-02-17";6.75;4.5;0.92
3323;9.08;"2019-02-21";5.17;4.92;1.0
3324;5.17;"2019-02-25";2.42;-2.75;-7.08
3325;7.83;"2019-03-01";2.42;6.25;6.92
3326;16.0;"2019-03-05";7.33;7.92;5.0
3327;15.75;"2019-03-09";9.42;11.0;7.17
3328;6.0;"2019-03-13";0.67;2.58;0.92
3329;13.17;"2019-03-17";6.0;7.0;3.58
3330;12.75;"2019-03-20";7.17;8.25;3.33
3331;-1.83;"2019-02-22";-4.5;3.0;4.75
3332;4.0;"2019-02-26";2.5;1.83;1.42
3333;2.5;"2019-03-02";-2.67;1.25;1.5
3334;8.42;"2019-03-07";5.0;3.5;0.0
3335;12.17;"2019-03-10";6.92;9.75;6.17
3336;5.75;"2019-03-14";3.17;3.92;-1.17
3337;10.58;"2019-03-18";7.08;8.92;4.83
3338;10.25;"2019-03-25";8.58;7.83;1.17
3339;8.83;"2019-03-29";3.33;4.42;1.08
3340;14.33;"2019-03-30";6.92;7.17;0.42
3341;14.92;"2019-03-11";7.83;14.17;9.58
3342;7.67;"2019-03-15";2.67;4.92;1.75
3343;12.58;"2019-03-21";8.75;6.33;2.33
3344;10.33;"2019-03-23";6.33;6.25;6.5
3345;7.92;"2019-03-26";6.17;6.42;6.0
3346;11.58;"2019-04-02";8.42;6.25;6.92
3347;11.25;"2019-04-04";5.17;5.42;0.17
3348;13.92;"2019-04-08";12.92;11.0;9.67
3349;12.25;"2019-04-12";11.0;9.92;8.83
3350;6.33;"2019-04-15";7.25;4.67;5.0
3351;9.17;"2019-03-16";5.17;8.5;2.42
3352;10.42;"2019-03-19";5.25;8.75;6.42
3353;14.92;"2019-03-22";12.83;8.42;6.75
3354;6.58;"2019-03-27";3.67;2.25;-0.25
3355;16.25;"2019-03-31";9.33;7.42;3.75
3356;14.0;"2019-04-06";11.17;7.33;2.25
3357;14.08;"2019-04-10";10.08;12.33;10.08
3358;8.5;"2019-04-14";6.75;8.5;9.08
3359;11.25;"2019-04-18";8.42;8.42;7.92
3360;16.0;"2019-04-22";11.08;10.0;4.67
3361;9.67;"2019-03-24";5.5;5.0;0.17
3362;8.08;"2019-03-28";5.5;3.17;0.0
3363;20.42;"2019-04-01";14.25;11.0;5.58
3364;10.92;"2019-04-03";5.58;4.92;4.42
3365;14.75;"2019-04-07";11.58;9.92;7.67
3366;10.0;"2019-04-11";8.67;8.25;8.17
3367;6.08;"2019-04-16";5.5;4.17;5.17
3368;14.5;"2019-04-21";9.17;9.83;4.33
3369;14.17;"2019-04-24";10.0;11.5;6.67
3370;16.0;"2019-04-28";13.25;12.92;8.67
3371;10.58;"2019-04-05";6.17;7.25;2.92
3372;18.75;"2019-04-09";15.33;12.67;11.25
3373;11.33;"2019-04-13";10.42;10.0;10.25
3374;11.83;"2019-04-17";11.17;6.75;4.92
3375;13.58;"2019-04-20";8.92;7.5;4.67
3376;16.58;"2019-04-25";10.17;10.83;6.0
3377;22.0;"2019-04-29";15.83;14.83;10.5
3378;20.75;"2019-05-03";13.75;15.42;9.67
3379;16.17;"2019-05-07";12.17;13.92;12.92
3380;14.08;"2019-05-11";13.25;12.42;12.17
3381;12.42;"2019-04-19";7.83;7.92;4.25
3382;16.92;"2019-04-23";10.92;11.08;5.67
3383;17.83;"2019-04-27";11.58;13.0;7.83
3384;15.17;"2019-05-01";12.0;14.83;11.5
3385;14.58;"2019-05-05";13.17;13.33;11.83
3386;14.58;"2019-05-09";11.25;10.58;9.58
3387;20.75;"2019-05-13";17.42;16.58;11.75
3388;26.25;"2019-05-17";22.58;20.5;15.83
3389;19.58;"2019-05-20";17.42;18.67;16.17
3390;23.5;"2019-05-24";18.58;20.33;16.42
3391;15.67;"2019-04-26";11.25;11.58;6.42
3392;16.58;"2019-04-30";13.25;14.5;11.67
3393;16.92;"2019-05-04";13.42;14.83;11.33
3394;12.33;"2019-05-08";11.42;9.0;6.67
3395;19.08;"2019-05-12";15.5;14.83;11.42
3396;22.5;"2019-05-16";20.58;19.42;15.58
3397;21.67;"2019-05-21";17.67;19.0;17.0
3398;22.25;"2019-05-25";16.83;18.67;14.92
3399;22.5;"2019-05-29";19.08;21.58;19.25
3400;26.83;"2019-06-01";23.17;22.5;18.08
3401;17.33;"2019-05-02";13.0;12.25;10.17
3402;16.08;"2019-05-06";13.75;14.08;13.0
3403;14.92;"2019-05-10";12.92;13.64;8.92
3404;20.17;"2019-05-14";15.0;17.09;13.08
3405;25.73;"2019-05-18";21.67;21.83;19.62
3406;23.17;"2019-05-22";19.5;17.92;16.42
3407;23.75;"2019-05-26";21.75;18.5;15.17
3408;25.0;"2019-05-30";19.58;21.67;18.33
3409;26.42;"2019-06-05";22.42;22.42;19.17
3410;28.58;"2019-06-08";18.17;24.5;18.33
3411;20.33;"2019-05-15";18.92;16.42;13.92
3412;24.42;"2019-05-19";19.08;20.67;19.17
3413;25.67;"2019-05-23";21.42;19.83;14.92
3414;25.25;"2019-05-27";19.67;21.5;14.25
3415;28.17;"2019-05-31";25.08;22.17;16.42
3416;24.33;"2019-06-03";22.75;19.67;22.0
3417;27.75;"2019-06-09";22.92;22.17;17.5
3418;33.92;"2019-06-12";29.5;26.5;23.25
3419;30.75;"2019-06-17";28.08;26.67;25.25
3420;32.67;"2019-06-20";28.5;28.25;24.67
3421;23.67;"2019-05-28";20.0;20.83;17.33
3422;28.92;"2019-06-02";24.7;22.83;19.21
3423;25.5;"2019-06-06";24.08;22.36;20.0
3424;32.0;"2019-06-10";28.67;25.25;20.83
3425;31.0;"2019-06-14";28.17;25.5;22.5
3426;30.92;"2019-06-18";27.08;26.42;22.75
3427;33.0;"2019-06-22";28.0;28.33;24.17
3428;31.25;"2019-06-24";27.92;27.42;23.42
3429;26.67;"2019-06-28";22.25;22.58;21.67
3430;33.42;"2019-07-02";27.0;28.17;22.75
3431;25.5;"2019-06-04";21.67;21.67;19.58
3432;26.42;"2019-06-07";21.67;22.75;20.58
